idx,gold_count,pred_count,ground_truth_events,predicted_events,precision_all,recall_primary@5,f1_primary@5,ndcg_primary@5,parsimony,overall
0,5,5,"[['market', 'forecast_action', 'capacity', 'up'], ['market', 'forecast_action', 'price', 'up'], ['market', 'price_action', 'price', 'up'], ['market', 'production_action', 'production', 'up'], ['market', 'trade_policy_action', 'tariff', 'down']]","[['poultry_company', 'production_action', 'poultry_product', 'down'], ['us_government_agency', 'subsidy_action', 'production', 'down'], ['poultry_industry_association', 'report_action', 'price', 'down'], ['united_states', 'trade_policy_action', 'tariff', 'down'], ['market', 'price_action', 'price', 'down']]",0.2,0.2,0.20000000000000004,0.16487772917999244,1.0,0.13000000000000003
1,4,5,"[['market', 'forecast_action', 'price', 'down'], ['market', 'production_action', 'production', 'up'], ['market', 'price_action', 'price', 'down'], ['market', 'price_action', 'price', 'up']]","[['poultry_company', 'production_action', 'capacity', 'up'], ['us_government_agency', 'report_action', 'production', 'up'], ['poultry_industry_association', 'forecast_action', 'price', 'down'], ['united_states', 'trade_policy_action', 'tariff', 'down'], ['us_government_agency', 'subsidy_action', 'production', 'up']]",0.0,0.0,0.0,0.296256015982293,1.0,0.0
2,3,5,"[['market', 'forecast_action', 'production', 'ambiguous'], ['market', 'price_action', 'price', 'down'], ['market', 'price_action', 'price', 'up']]","[['poultry_company', 'production_action', 'capacity', 'down'], ['us_government_agency', 'report_action', 'guideline', 'ambiguous'], ['poultry_industry_association', 'forecast_action', 'price', 'down'], ['united_states', 'trade_policy_action', 'tariff', 'ambiguous'], ['poultry_company', 'health_event_action', 'disease_event', 'down']]",0.0,0.0,0.0,0.11731968150568911,1.0,0.0
3,3,5,"[['market', 'price_action', 'price', 'down'], ['market', 'price_action', 'price', 'up'], ['united_states', 'forecast_action', 'export', 'ambiguous']]","[['poultry_industry_association', 'forecast_action', 'price', 'up'], ['poultry_company', 'production_action', 'capacity', 'down'], ['us_government_agency', 'trade_policy_action', 'tariff', 'up'], ['poultry_industry_association', 'report_action', 'disease_event', 'ambiguous'], ['united_states', 'subsidy_action', 'subsidy', 'down']]",0.0,0.0,0.0,0.23463936301137822,1.0,0.0
4,1,5,"[['us_government_agency', 'subsidy_action', 'capacity', 'ambiguous']]","[['poultry_industry_association', 'report_action', 'production_costs', 'down'], ['claxton_poultry_farms', 'production_action', 'capacity', 'up'], ['us_government_agency', 'trade_policy_action', 'tariff', 'down'], ['poultry_industry_association', 'health_event_action', 'disease_event', 'down'], ['poultry_company', 'forecast_action', 'price', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
5,4,5,"[['market', 'forecast_action', 'production', 'up'], ['market', 'price_action', 'price', 'down'], ['market', 'production_action', 'production', 'up'], ['us_government_agency', 'approval_action', 'poultry_product', 'ambiguous']]","[['poultry_company', 'production_action', 'production', 'down'], ['poultry_industry_association', 'forecast_action', 'demand', 'up'], ['us_government_agency', 'trade_policy_action', 'tariff', 'up'], ['poultry_industry_association', 'report_action', 'guideline', 'ambiguous'], ['claxton_poultry_farms', 'health_event_action', 'disease_event', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
6,2,5,"[['market', 'forecast_action', 'production', 'up'], ['market', 'price_action', 'price', 'up']]","[['poultry_industry_association', 'report_action', 'price', 'down'], ['poultry_company', 'production_action', 'capacity', 'up'], ['us_government_agency', 'subsidy_action', 'production', 'up'], ['market', 'forecast_action', 'price', 'down'], ['poultry_industry_association', 'health_event_action', 'disease_event', 'ambiguous']]",0.0,0.0,0.0,0.1532867981913646,1.0,0.0
7,4,5,"[['market', 'forecast_action', 'price', 'up'], ['market', 'price_action', 'price', 'up'], ['market', 'production_action', 'production', 'up'], ['market', 'trade_policy_action', 'export', 'up']]","[['market', 'price_action', 'price', 'up'], ['poultry_industry_association', 'forecast_action', 'forecast', 'up'], ['poultry_company', 'production_action', 'production', 'down'], ['us_government_agency', 'trade_policy_action', 'tariff', 'up'], ['us_government_agency', 'report_action', 'guideline', 'up']]",0.2,0.25,0.22222222222222224,0.3903800499921017,1.0,0.14
8,3,5,"[['market', 'report_action', 'production', 'ambiguous'], ['united_states', 'forecast_action', 'production', 'down'], ['us_government_agency', 'forecast_action', 'price', 'down']]","[['poultry_company', 'production_action', 'poultry_product', 'down'], ['us_government_agency', 'report_action', 'supply', 'down'], ['poultry_industry_association', 'forecast_action', 'price', 'down'], ['us_government_agency', 'trade_policy_action', 'import', 'down'], ['poultry_industry_association', 'health_event_action', 'disease_event', 'down']]",0.0,0.0,0.0,0.11731968150568911,1.0,0.0
9,4,5,"[['market', 'forecast_action', 'import', 'up'], ['market', 'forecast_action', 'production', 'down'], ['market', 'price_action', 'price', 'down'], ['market', 'production_action', 'production', 'down']]","[['poultry_industry_association', 'health_event_action', 'disease_event', 'up'], ['poultry_industry_association', 'forecast_action', 'price', 'up'], ['us_government_agency', 'trade_policy_action', 'tariff', 'up'], ['claxton_poultry_farms', 'production_action', 'capacity', 'down'], ['poultry_industry_association', 'report_action', 'production', 'down']]",0.0,0.0,0.0,0.07550980911390262,1.0,0.0
