idx,gold_count,pred_count,ground_truth_events,predicted_events,precision_all,recall_primary@5,f1_primary@5,ndcg_primary@5,parsimony,overall
0,5,0,"[['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['united_states', 'rate_change', 'hospitalizations', 'up'], ['united_states', 'report_release', 'influenza', 'ambiguous'], ['united_states', 'report_release', 'influenza', 'up']]",[],0.0,0.0,0.0,0.0,1.0,0.0
1,2,5,"[['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous']]","[['centers_for_disease_control', 'issue_guidance', 'influenza', 'down'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccination', 'down'], ['world_health_organization', 'report_release', 'influenza', 'down'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'down'], ['health_and_human_services', 'detect', 'cases', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
2,2,5,"[['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'up']]","[['centers_for_disease_control', 'issue_guidance', 'influenza', 'down'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccination', 'down'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'down'], ['centers_for_disease_control', 'detect', 'h1n1', 'down'], ['health_and_human_services', 'rate_change', 'cases', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
3,2,0,"[['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['united_states', 'report_release', 'h5n1', 'ambiguous']]",[],0.0,0.0,0.0,0.0,1.0,0.0
4,3,5,"[['centers_for_disease_control', 'recommend_vaccination', 'vaccination', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'ambiguous']]","[['centers_for_disease_control', 'report_release', 'influenza', 'down'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccination', 'up'], ['united_states', 'rate_change', 'cases', 'down'], ['health_and_human_services', 'issue_guidance', 'influenza', 'down'], ['world_health_organization', 'detect', 'respiratory_syncytial_virus', 'ambiguous']]",0.2,0.3333333333333333,0.25,0.3284951082159295,1.0,0.15250000000000002
5,5,5,"[['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['centers_for_disease_control', 'issue_guidance', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'h1n1', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'h5n1', 'up'], ['food_and_drug_administration', 'report_release', 'influenza', 'ambiguous']]","[['centers_for_disease_control', 'issue_guidance', 'influenza', 'down'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccine', 'down'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'down'], ['health_and_human_services', 'conduct_study', 'influenza', 'down'], ['world_health_organization', 'report_release', 'cases', 'down']]",0.2,0.2,0.20000000000000004,0.23741214369153127,1.0,0.13000000000000003
6,5,5,"[['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['centers_for_disease_control', 'issue_guidance', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'mortality', 'ambiguous'], ['world_health_organization', 'report_release', 'h5n1', 'ambiguous']]","[['centers_for_disease_control', 'detect', 'influenza', 'up'], ['world_health_organization', 'report_release', 'cases', 'up'], ['health_and_human_services', 'rate_change', 'hospitalizations', 'up'], ['centers_for_disease_control', 'confirm', 'h1n1', 'up'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'influenza', 'up']]",0.0,0.0,0.0,0.23518264139297895,1.0,0.0
7,4,5,"[['advisory_committee_on_immunization_practices', 'issue_guidance', 'vaccination', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous'], ['health_and_human_services', 'report_release', 'influenza', 'up'], ['national_institute_on_aging', 'issue_guidance', 'vaccination', 'ambiguous']]","[['centers_for_disease_control', 'detect', 'influenza', 'up'], ['world_health_organization', 'report_release', 'influenza', 'up'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'up'], ['health_and_human_services', 'rate_change', 'cases', 'up'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccination', 'up']]",0.0,0.0,0.0,0.31834121936641585,1.0,0.0
8,4,5,"[['centers_for_disease_control', 'issue_guidance', 'vaccination', 'ambiguous'], ['advisory_committee_on_immunization_practices', 'issue_guidance', 'vaccination', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'hospitalizations', 'up'], ['centers_for_disease_control', 'report_release', 'influenza', 'up']]","[['centers_for_disease_control', 'issue_guidance', 'influenza', 'down'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'influenza', 'down'], ['world_health_organization', 'detect', 'h1n1', 'up'], ['food_and_drug_administration', 'approve_authorize', 'vaccine', 'down'], ['united_states', 'report_release', 'cases', 'up']]",0.0,0.0,0.0,0.0,1.0,0.0
9,5,5,"[['centers_for_disease_control', 'issue_guidance', 'vaccination', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'report_release', 'influenza', 'up'], ['centers_for_disease_control', 'conduct_study', 'influenza', 'ambiguous'], ['centers_for_disease_control', 'conduct_study', 'respiratory_syncytial_virus', 'ambiguous']]","[['centers_for_disease_control', 'detect', 'influenza', 'up'], ['advisory_committee_on_immunization_practices', 'recommend_vaccination', 'vaccine', 'up'], ['world_health_organization', 'report_release', 'influenza', 'up'], ['health_and_human_services', 'rate_change', 'hospitalizations', 'up'], ['united_states', 'outbreak', 'cases', 'up']]",0.0,0.0,0.0,0.25437015395521206,1.0,0.0
