idx,gold_count,pred_count,ground_truth_events,predicted_events,precision_all,recall_primary@5,f1_primary@5,ndcg_primary@5,parsimony,overall
0,12,5,"[['market', 'price_change', 'price', 'up'], ['eia', 'forecast_lower', 'price', 'down'], ['eia', 'report_release', 'price', 'down'], ['eia', 'report_release', 'price', 'up'], ['eia', 'forecast_raise', 'price', 'up'], ['eia', 'report_release', 'export', 'up'], ['eia', 'report_release', 'production', 'ambiguous'], ['eia', 'report_release', 'production', 'up'], ['market', 'price_change', 'crude_oil', 'up'], ['market', 'price_change', 'price', 'down'], ['united_states', 'price_change', 'gasoline', 'up'], ['united_states', 'report_release', 'price', 'up']]","[['opec_plus', 'production_cut', 'crude_oil', 'down'], ['eia', 'report_release', 'inventory', 'down'], ['united_states', 'forecast_raise', 'price', 'up'], ['market', 'price_change', 'gasoline', 'up'], ['opec_plus', 'extend_cut', 'production', 'down']]",0.0,0.0,0.0,0.15782422623975725,1.0,0.0
1,9,5,"[['eia', 'report_release', 'price', 'up'], ['market', 'price_change', 'gasoline', 'down'], ['market', 'price_change', 'gasoline', 'up'], ['market', 'price_change', 'price', 'up'], ['api', 'report_release', 'price', 'up'], ['eia', 'report_release', 'price', 'ambiguous'], ['eia', 'report_release', 'price', 'down'], ['market', 'price_change', 'natural_gas', 'down'], ['united_states', 'report_release', 'price', 'up']]","[['opec_plus', 'production_raise', 'crude_oil', 'up'], ['eia', 'report_release', 'inventory', 'up'], ['opec_plus', 'forecast_lower', 'demand', 'down'], ['united_states', 'release', 'inventory', 'up'], ['market', 'price_change', 'crude_oil', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
2,6,5,"[['market', 'price_change', 'price', 'down'], ['market', 'price_change', 'price', 'up'], ['eia', 'forecast_lower', 'price', 'down'], ['eia', 'report_release', 'price', 'ambiguous'], ['eia', 'report_release', 'price', 'up'], ['market', 'price_change', 'gasoline', 'up']]","[['eia', 'report_release', 'forecast', 'up'], ['opec_plus', 'production_cut', 'production', 'down'], ['united_states', 'release', 'inventory', 'down'], ['eia', 'forecast_lower', 'demand', 'down'], ['united_states', 'production_raise', 'gasoline', 'up']]",0.0,0.0,0.0,0.06560253875617089,1.0,0.0
3,7,5,"[['eia', 'report_release', 'price', 'ambiguous'], ['market', 'price_change', 'gasoline', 'up'], ['market', 'price_change', 'price', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'down'], ['eia', 'report_release', 'price', 'down'], ['market', 'price_change', 'natural_gas', 'down'], ['united_states', 'price_change', 'diesel', 'up']]","[['eia', 'report_release', 'inventory', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'down'], ['eia', 'forecast_raise', 'price', 'up'], ['united_states', 'sanction_impose', 'export', 'down'], ['united_states', 'release', 'inventory', 'down']]",0.2,0.14285714285714285,0.16666666666666666,0.21398626473452756,1.0,0.115
4,8,5,"[['market', 'price_change', 'price', 'down'], ['eia', 'report_release', 'price', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'down'], ['eia', 'forecast_lower', 'price', 'down'], ['eia', 'report_release', 'price', 'up'], ['market', 'price_change', 'crude_oil', 'down'], ['market', 'price_change', 'gasoline', 'up'], ['market', 'price_change', 'price', 'up']]","[['eia', 'report_release', 'inventory', 'down'], ['united_states', 'production_raise', 'production', 'up'], ['eia', 'forecast_raise', 'forecast', 'up'], ['eia', 'forecast_lower', 'forecast', 'down'], ['opec_plus', 'sanction_impose', 'export', 'down']]",0.0,0.0,0.0,0.0,1.0,0.0
5,4,5,"[['market', 'price_change', 'price', 'down'], ['eia', 'report_release', 'inventory', 'down'], ['eia', 'report_release', 'price', 'down'], ['market', 'price_change', 'price', 'up']]","[['eia', 'report_release', 'inventory', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'down'], ['united_states', 'production_raise', 'gasoline', 'up'], ['eia', 'forecast_lower', 'demand', 'down'], ['market', 'price_change', 'gasoline', 'ambiguous']]",0.2,0.25,0.22222222222222224,0.3903800499921017,1.0,0.14
6,5,5,"[['eia', 'report_release', 'inventory', 'up'], ['market', 'price_change', 'price', 'up'], ['eia', 'report_release', 'inventory', 'down'], ['united_states', 'report_release', 'inventory', 'down'], ['united_states', 'report_release', 'price', 'up']]","[['eia', 'report_release', 'inventory', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'up'], ['eia', 'forecast_raise', 'gasoline', 'up'], ['opec_plus', 'sanction_impose', 'export', 'down'], ['united_states', 'price_change', 'gasoline', 'up']]",0.2,0.4,0.26666666666666666,0.3391602052736161,1.0,0.16
7,6,5,"[['market', 'price_change', 'price', 'up'], ['market', 'price_change', 'gasoline', 'up'], ['api', 'report_release', 'price', 'up'], ['eia', 'report_release', 'inventory', 'up'], ['eia', 'report_release', 'price', 'up'], ['market', 'price_change', 'crude_oil', 'up']]","[['eia', 'report_release', 'inventory', 'down'], ['opec_plus', 'production_cut', 'crude_oil', 'down'], ['eia', 'forecast_raise', 'demand', 'up'], ['united_states', 'release', 'inventory', 'down'], ['united_states', 'production_raise', 'gasoline', 'up']]",0.2,0.16666666666666666,0.1818181818181818,0.3030146824477022,1.0,0.12181818181818181
8,9,5,"[['market', 'price_change', 'price', 'up'], ['united_states', 'price_change', 'gasoline', 'up'], ['eia', 'forecast_raise', 'price', 'up'], ['eia', 'report_release', 'forecast', 'up'], ['eia', 'report_release', 'inventory', 'down'], ['eia', 'report_release', 'price', 'up'], ['market', 'price_change', 'crude_oil', 'up'], ['market', 'price_change', 'gasoline', 'up'], ['market', 'price_change', 'price', 'down']]","[['opec_plus', 'production_cut', 'crude_oil', 'up'], ['eia', 'report_release', 'inventory', 'down'], ['united_states', 'release', 'inventory', 'down'], ['opec_plus', 'forecast_raise', 'production', 'up'], ['market', 'price_change', 'crude_oil', 'up']]",0.4,0.2222222222222222,0.2857142857142857,0.5995614962020814,1.0,0.20857142857142857
9,7,5,"[['market', 'price_change', 'gasoline', 'down'], ['market', 'price_change', 'price', 'down'], ['eia', 'report_release', 'price', 'down'], ['united_states', 'report_release', 'price', 'down'], ['eia', 'report_release', 'production', 'up'], ['united_states', 'price_change', 'gasoline', 'down'], ['united_states', 'production_raise', 'crude_oil', 'up']]","[['eia', 'forecast_lower', 'forecast', 'down'], ['opec_plus', 'production_raise', 'production', 'down'], ['united_states', 'production_raise', 'gasoline', 'down'], ['united_states', 'export_ban_lift', 'export', 'down'], ['united_states', 'release', 'inventory', 'down']]",0.0,0.0,0.0,0.08479005131840403,1.0,0.0
